N_Processo;Tipo_Movimentação;Data;Objeto;Tempo;Censura
1,0064E+19;Conclusão-Juntada;08/04/2019;Outros;57;0
1,0064E+19;Decurso de Prazo;29/08/2019;Outros;95;1
1,0065E+19;Conclusão-Documento;04/09/2015;Contratos Bancários;4;0
1,0065E+19;Conclusão-Decurso de Prazo;08/02/2018;Contratos Bancários;34;0
1,0065E+19;Decurso de Prazo;23/08/2019;Contratos Bancários;101;1
1,00649E+19;Conclusão-Decurso de Prazo;04/09/2015;Contratos Bancários;4;0
1,00649E+19;Conclusão-Decurso de Prazo;08/02/2018;Contratos Bancários;54;0
1,00649E+19;Decurso de Prazo;23/08/2019;Contratos Bancários;101;1
1,00672E+19;Conclusão-Distribuição;17/09/2015;Outros;7;0
1,00672E+19;Conclusão-Petição;22/09/2017;Outros;193;0
1,00672E+19;Conclusão-Juntada;27/05/2019;Outros;35;0
1,00672E+19;Decurso de Prazo;24/08/2019;Outros;100;1
1,00673E+19;Conclusão-Documento;17/09/2015;Contratos Bancários;1;0
1,00673E+19;Conclusão-Mero expediente;29/08/2016;Contratos Bancários;277;0
1,00673E+19;Conclusão-Documento;18/07/2017;Contratos Bancários;1;0
1,00673E+19;Conclusão-Decurso de Prazo;21/02/2018;Contratos Bancários;15;0
1,00673E+19;Conclusão-Juntada;27/03/2019;Contratos Bancários;90;0
1,00673E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,00676E+19;Conclusão-Documento;18/09/2015;Contratos Bancários;6;0
1,00676E+19;Conclusão-Petição;09/02/2018;Contratos Bancários;55;0
1,00676E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,00678E+19;Conclusão-Ato ordinatorio;18/09/2015;Outros;3;0
1,00678E+19;Conclusão-Decurso de Prazo;04/02/2016;Outros;11;0
1,00678E+19;Conclusão-Documento;09/03/2016;Outros;5;0
1,00678E+19;Conclusão-Documento;10/08/2016;Outros;9;0
1,00678E+19;Petição;11/07/2019;Outros;144;1
1,00686E+19;Conclusão-Distribuição;22/09/2015;Outros;2;0
1,00686E+19;Conclusão-Decurso de Prazo;08/02/2018;Outros;145;0
1,00686E+19;Decurso de Prazo;24/08/2019;Outros;100;1
1,00701E+19;Conclusão-Distribuição;28/09/2015;Contratos Bancários;204;0
1,00701E+19;Conclusão-Petição;09/02/2018;Contratos Bancários;55;0
1,00701E+19;Conclusão-Juntada;11/07/2019;Contratos Bancários;4;0
1,00701E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,007E+19;Conclusão-Documento;28/09/2015;Contratos Bancários;204;0
1,007E+19;Conclusão-Juntada;27/05/2019;Contratos Bancários;142;0
1,007E+19;Petição;30/10/2019;Contratos Bancários;33;1
1,00705E+19;Conclusão-Documento;29/09/2015;Outros;2;0
1,00705E+19;Conclusão-Decurso de Prazo;16/10/2015;Outros;5;0
1,00705E+19;Conclusão-Liminar;22/10/2015;Outros;1;0
1,00705E+19;Conclusão-Documento;13/01/2016;Outros;485;0
1,00705E+19;Conclusão-Conclusão;12/05/2017;Outros;13;0
1,00705E+19;Conclusão-Decurso de Prazo;30/11/2017;Outros;43;0
1,00705E+19;Juntada;04/07/2019;Outros;151;1
1,00722E+19;Conclusão-Distribuição;06/10/2015;Contratos Bancários;3;0
1,00722E+19;Conclusão-Petição;04/10/2017;Contratos Bancários;188;0
1,00722E+19;Conclusão-Decurso de Prazo;22/04/2019;Contratos Bancários;64;0
1,00722E+19;Conclusão-Decurso de Prazo;30/10/2019;Contratos Bancários;33;0
1,00722E+19;Mero expediente;30/10/2019;Contratos Bancários;33;1
1,00724E+19;Conclusão-Documento;06/10/2015;Outros;1;0
1,00724E+19;Conclusão-Documento;18/02/2016;Outros;75;0
1,00724E+19;Redistribuição;19/02/2018;Outros;651;1
1,00805E+19;Conclusão-Distribuição;04/11/2015;Contratos Bancários;22;0
1,00805E+19;Conclusão-Decurso de Prazo;10/10/2017;Contratos Bancários;79;0
1,00805E+19;Conclusão-Juntada;27/03/2019;Contratos Bancários;91;0
1,00805E+19;Decurso de Prazo;10/08/2019;Contratos Bancários;114;1
1,00807E+19;Conclusão-Decurso de Prazo;04/11/2015;Contratos Bancários;19;0
1,00807E+19;Conclusão-Petição;16/01/2018;Contratos Bancários;77;0
1,00807E+19;Conclusão-Petição;20/09/2018;Contratos Bancários;60;0
1,00807E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,00847E+19;Conclusão-Documento;18/11/2015;Outros;8;0
1,00847E+19;Conclusão-Decurso de Prazo;11/04/2016;Outros;7;0
1,00847E+19;Conclusão-Petição;07/10/2016;Outros;147;0
1,00847E+19;Redistribuição;19/02/2018;Outros;651;1
1,00858E+19;Conclusão-Petição;19/08/2016;Contratos Bancários;67;0
1,00858E+19;Conclusão-Documento;19/07/2017;Contratos Bancários;5;0
1,00858E+19;Conclusão-Decurso de Prazo;12/03/2018;Contratos Bancários;52;0
1,00858E+19;Conclusão-Juntada;27/03/2019;Contratos Bancários;91;0
1,00858E+19;Decurso de Prazo;10/08/2019;Contratos Bancários;114;1
1,00865E+19;Conclusão-Documento;24/11/2015;Outros;2;0
1,00865E+19;Conclusão-Petição;17/12/2015;Outros;33;0
1,00865E+19;Conclusão-Decurso de Prazo;09/11/2017;Outros;123;0
1,00864E+19;Conclusão-Documento;24/11/2015;Contratos Bancários;2;0
1,00864E+19;Conclusão-Petição;06/10/2017;Contratos Bancários;83;0
1,00864E+19;Conclusão-Decurso de Prazo;27/03/2019;Contratos Bancários;90;0
1,00864E+19;Decurso de Prazo;10/08/2019;Contratos Bancários;114;1
1,00862E+19;Conclusão-Documento;24/11/2015;Contratos Bancários;2;0
1,00862E+19;Conclusão-Petição;06/10/2017;Contratos Bancários;83;0
1,00862E+19;Decurso de Prazo;23/08/2019;Contratos Bancários;101;1
1,00871E+19;Conclusão-Documento;26/11/2015;Outros;4;0
1,00871E+19;Conclusão-Documento;18/02/2016;Outros;226;0
1,00871E+19;Conclusão-Ato ordinatorio;03/10/2016;Outros;2;0
1,00871E+19;Conclusão-Mandado;17/10/2016;Outros;8;0
1,00871E+19;Conclusão-Decurso de Prazo;08/03/2017;Outros;2;0
1,00871E+19;Conclusão-Documento;25/04/2017;Outros;8;0
1,00871E+19;Redistribuição;19/02/2018;Outros;651;1
1,00287E+19;Conclusão-Documento;15/04/2016;Outros;4;0
1,00287E+19;Conclusão-Decurso de Prazo;22/06/2016;Outros;100;0
1,00287E+19;Conclusão-Decurso de Prazo;15/02/2017;Outros;20;0
1,00287E+19;Redistribuição;19/02/2018;Outros;651;1
1,00876E+19;Conclusão-Mero expediente;26/11/2015;Contratos Bancários;145;0
1,00876E+19;Conclusão-Petição;09/02/2018;Contratos Bancários;55;0
1,00876E+19;Conclusão-Decurso de Prazo;12/04/2019;Contratos Bancários;74;0
1,00876E+19;Decurso de Prazo;10/08/2019;Contratos Bancários;114;1
1,00928E+19;Conclusão-Documento;14/12/2015;Contratos Bancários;127;0
1,00928E+19;Conclusão-Petição;11/01/2018;Contratos Bancários;82;0
1,00928E+19;Conclusão-Petição;20/09/2018;Contratos Bancários;60;0
1,00928E+19;Conclusão-Decurso de Prazo;30/10/2019;Contratos Bancários;33;0
1,00928E+19;Mero expediente;30/10/2019;Contratos Bancários;33;1
1,00891E+19;Conclusão-Documento;01/12/2015;Contratos Bancários;3;0
1,00891E+19;Conclusão-Petição;08/02/2018;Contratos Bancários;145;0
1,00891E+19;Conclusão-Decurso de Prazo;23/04/2019;Contratos Bancários;63;0
1,00891E+19;Decurso de Prazo;08/10/2019;Contratos Bancários;55;1
1,00904E+19;Conclusão-Distribuição;04/12/2015;Contratos Bancários;5;0
1,00904E+19;Conclusão-Petição;09/02/2018;Contratos Bancários;61;0
1,00904E+19;Conclusão-Petição;27/03/2019;Contratos Bancários;91;0
1,00904E+19;Decurso de Prazo;10/08/2019;Contratos Bancários;114;1
1,00251E+19;Conclusão-Documento;07/04/2016;Outros;4;0
1,00251E+19;Conclusão-Documento;24/05/2016;Outros;1;0
1,00251E+19;Conclusão-Documento;21/06/2016;Outros;105;0
1,00251E+19;Conclusão-Conclusão;04/10/2016;Outros;3;0
1,00251E+19;Conclusão-Decurso de Prazo;20/01/2017;Outros;3;0
1,00251E+19;Petição;10/10/2019;Outros;53;1
1,00904E+19;Conclusão-Distribuição;04/12/2015;Contratos Bancários;137;0
1,00904E+19;Conclusão-Petição;08/02/2018;Contratos Bancários;54;0
1,00904E+19;Conclusão-Petição;30/10/2019;Contratos Bancários;33;0
1,00904E+19;Mero expediente;30/10/2019;Contratos Bancários;33;1
1,0096E+19;Conclusão-Distribuição;08/01/2016;Outros;3;0
1,0096E+19;Conclusão-Petição;07/02/2018;Outros;55;0
1,0096E+19;Conclusão-Decurso de Prazo;06/09/2018;Outros;301;0
1,0096E+19;Juntada;04/07/2019;Outros;151;1
1,00968E+19;Conclusão-Distribuição;07/01/2016;Contratos Bancários;1;0
1,00968E+19;Conclusão-Petição;06/10/2017;Contratos Bancários;19;0
1,00968E+19;Conclusão-Decurso de Prazo;30/10/2019;Contratos Bancários;33;0
1,00968E+19;Mero expediente;30/10/2019;Contratos Bancários;33;1
1,00969E+19;Conclusão-Distribuição;07/01/2016;Contratos Bancários;1;0
1,00969E+19;Conclusão-Petição;09/02/2018;Contratos Bancários;55;0
1,00969E+19;Conclusão-Decurso de Prazo;27/03/2019;Contratos Bancários;90;0
1,00969E+19;Decurso de Prazo;10/08/2019;Contratos Bancários;114;1
1,00005E+19;Conclusão-Distribuição;19/08/2016;Contratos Bancários;110;0
1,00005E+19;Conclusão-Mandado;02/03/2017;Contratos Bancários;4;0
1,00005E+19;Conclusão-Documento;07/08/2017;Contratos Bancários;2;0
1,00005E+19;Conclusão-Decurso de Prazo;12/03/2018;Contratos Bancários;52;0
1,00005E+19;Conclusão-Petição;27/09/2018;Contratos Bancários;53;0
1,00005E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,00958E+19;Conclusão-Distribuição;18/12/2015;Outros;32;0
1,00958E+19;Conclusão-Petição;22/05/2017;Outros;16;0
1,00958E+19;Expedição de documento;10/10/2019;Outros;53;1
1,00041E+19;Conclusão-Documento;18/01/2016;Outros;1;0
1,00041E+19;Conclusão-Decurso de Prazo;09/11/2017;Outros;123;0
1,00041E+19;Conclusão-Documento;18/01/2016;Contratos Bancários;92;0
1,00041E+19;Conclusão-Petição;11/01/2018;Contratos Bancários;1;0
1,00041E+19;Conclusão-Mero expediente;28/02/2018;Contratos Bancários;41;0
1,00041E+19;Conclusão-Expedição de documento;27/03/2019;Contratos Bancários;91;0
1,00041E+19;Decurso de Prazo;10/08/2019;Contratos Bancários;114;1
1,00017E+19;Conclusão-Mero expediente;12/01/2016;Contratos Bancários;98;0
1,00017E+19;Conclusão-Decurso de Prazo;08/02/2018;Contratos Bancários;56;0
1,00017E+19;Decurso de Prazo;23/08/2019;Contratos Bancários;101;1
1,00024E+19;Conclusão-Distribuição;13/01/2016;Contratos Bancários;1;0
1,00024E+19;Conclusão-Petição;06/10/2017;Contratos Bancários;13;0
1,00024E+19;Conclusão-Mero expediente;26/03/2018;Contratos Bancários;60;0
1,00024E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,00046E+19;Conclusão-Decurso de Prazo;18/01/2016;Contratos Bancários;92;0
1,00046E+19;Conclusão-Decurso de Prazo;08/02/2018;Contratos Bancários;56;0
1,00046E+19;Conclusão-Mandado;03/10/2018;Contratos Bancários;47;0
1,00046E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,0007E+19;Conclusão-Decurso de Prazo;25/01/2016;Contratos Bancários;85;0
1,0007E+19;Conclusão-Decurso de Prazo;09/02/2018;Contratos Bancários;61;0
1,0007E+19;Conclusão-Juntada;27/03/2019;Contratos Bancários;91;0
1,0007E+19;Petição;13/09/2019;Contratos Bancários;80;1
1,00103E+19;Conclusão-Documento;03/02/2016;Outros;8;0
1,00103E+19;Conclusão-Documento;19/12/2016;Outros;51;0
1,00112E+19;Conclusão-Expedição de documento;05/02/2016;Contratos Bancários;453;0
1,00112E+19;Conclusão-Mandado;08/02/2018;Contratos Bancários;99;0
1,00112E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,00084E+19;Conclusão-Documento;28/01/2016;Outros;1;0
1,00084E+19;Conclusão-Documento;30/05/2016;Outros;2;0
1,00084E+19;Conclusão-Documento;01/07/2016;Outros;229;0
1,00084E+19;Conclusão-Documento;02/03/2017;Outros;1;0
1,00084E+19;Conclusão-Documento;20/04/2017;Outros;4;0
1,00084E+19;Redistribuição;19/02/2018;Outros;651;1
1,00082E+19;Conclusão-Distribuição;19/08/2016;Contratos Bancários;110;0
1,00082E+19;Conclusão-Documento;03/03/2017;Contratos Bancários;91;0
1,00082E+19;Conclusão-Petição;18/06/2018;Contratos Bancários;154;0
1,00082E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,0111E+19;Conclusão-Remessa;01/09/2017;Causas Supervenientes à Sentença;7;0
1,0111E+19;Conclusão-Remessa;15/09/2017;Causas Supervenientes à Sentença;4;0
1,0111E+19;Conclusão-Petição;11/06/2018;Causas Supervenientes à Sentença;171;0
1,0111E+19;Conclusão-Remessa;21/02/2019;Causas Supervenientes à Sentença;1;0
1,0111E+19;Conclusão-Juntada;26/08/2019;Causas Supervenientes à Sentença;3;0
1,0111E+19;Decurso de Prazo;22/10/2019;Causas Supervenientes à Sentença;41;1
1,00634E+19;Conclusão-Documento;18/07/2017;Outros;9;0
1,00634E+19;Conclusão-Redistribuição;30/08/2017;Outros;2;0
1,00634E+19;Conclusão-Expedição de documento;15/09/2017;Outros;5;0
1,00634E+19;Conclusão-Petição;07/02/2018;Outros;104;0
1,00634E+19;Conclusão-Juntada;08/10/2018;Outros;157;0
1,00634E+19;Petição;24/10/2019;Outros;39;1
1,01103E+19;Conclusão-Recebimento;05/09/2017;Outros;22;0
1,01103E+19;Conclusão-Decurso de Prazo;27/08/2018;Outros;88;0
1,01103E+19;Petição;04/09/2019;Outros;89;1
1,00711E+19;Conclusão-Remessa;14/07/2017;Outros;3;0
1,00711E+19;Conclusão-Documento;19/07/2017;Outros;1;0
1,00711E+19;Conclusão-Expedição de documento;10/08/2017;Outros;1;0
1,00711E+19;Redistribuição;19/02/2018;Outros;651;1
1,0032E+19;Conclusão-Documento;24/05/2017;Outros;2;0
1,0032E+19;Conclusão-Documento;13/06/2017;Outros;1;0
1,0032E+19;Conclusão-Documento;20/06/2017;Outros;1;0
1,0032E+19;Conclusão-Documento;04/07/2017;Outros;2;0
1,0032E+19;Conclusão-Redistribuição;22/02/2018;Outros;131;0
1,0032E+19;Conclusão-Decurso de Prazo;02/04/2019;Outros;162;0
1,0032E+19;Decurso de Prazo;15/10/2019;Outros;48;1
1,00809E+19;Conclusão-Petição;27/07/2017;Outros;8;0
1,00809E+19;Conclusão-Petição;11/06/2018;Outros;388;0
1,00809E+19;Petição;21/10/2019;Outros;42;1
1,0102E+19;Conclusão-Remessa;24/08/2017;Outros;4;0
1,0102E+19;Conclusão-Redistribuição;30/08/2017;Outros;50;0
1,0102E+19;Conclusão-Reativação;05/04/2019;Outros;3;0
1,0102E+19;Conclusão-Redistribuição;29/04/2019;Outros;3;0
1,0102E+19;Petição;19/08/2019;Outros;105;1
1,01107E+19;Conclusão-Remessa;30/08/2017;Causas Supervenientes à Sentença;6;0
1,01107E+19;Conclusão-Redistribuição;28/02/2018;Causas Supervenientes à Sentença;41;0
1,01107E+19;Conclusão-Petição;03/10/2018;Causas Supervenientes à Sentença;42;0
1,01107E+19;Conclusão-Remessa;21/02/2019;Causas Supervenientes à Sentença;1;0
1,01107E+19;Conclusão-Juntada;26/08/2019;Causas Supervenientes à Sentença;3;0
1,01107E+19;Conclusão-Conclusão;29/08/2019;Causas Supervenientes à Sentença;5;0
1,01107E+19;Conclusão-Decurso de Prazo;03/09/2019;Causas Supervenientes à Sentença;1;0
1,01107E+19;Petição;29/10/2019;Causas Supervenientes à Sentença;34;1
1,01106E+19;Conclusão-Remessa;30/08/2017;Causas Supervenientes à Sentença;6;0
1,01106E+19;Conclusão-Redistribuição;18/09/2017;Causas Supervenientes à Sentença;1;0
1,01106E+19;Conclusão-Petição;23/02/2018;Causas Supervenientes à Sentença;41;0
1,01106E+19;Petição;01/07/2019;Causas Supervenientes à Sentença;154;1
1,01106E+19;Conclusão-Remessa;30/08/2017;Causas Supervenientes à Sentença;6;0
1,01106E+19;Conclusão-Redistribuição;06/10/2017;Causas Supervenientes à Sentença;3;0
1,01106E+19;Conclusão-Petição;05/03/2018;Causas Supervenientes à Sentença;37;0
1,01106E+19;Conclusão-Petição;13/11/2018;Causas Supervenientes à Sentença;300;0
1,01106E+19;Ato ordinatorio;09/09/2019;Causas Supervenientes à Sentença;84;1
1,01108E+19;Conclusão-Documento;31/08/2017;Causas Supervenientes à Sentença;71;0
1,01108E+19;Conclusão-Petição;27/08/2018;Causas Supervenientes à Sentença;88;0
1,01108E+19;Conclusão-Petição;29/10/2019;Causas Supervenientes à Sentença;34;0
1,01108E+19;Mero expediente;29/10/2019;Causas Supervenientes à Sentença;34;1
1,01037E+19;Conclusão-Remessa;23/08/2017;Outros;5;0
1,01037E+19;Conclusão-Petição;03/09/2018;Outros;93;0
1,01037E+19;Decurso de Prazo;19/05/2019;Outros;197;1
1,01097E+19;Conclusão-Remessa;30/08/2017;Causas Supervenientes à Sentença;51;0
1,01097E+19;Conclusão-Petição;11/05/2018;Causas Supervenientes à Sentença;187;0
1,01097E+19;Conclusão-Petição;29/10/2019;Causas Supervenientes à Sentença;34;1
1,01107E+19;Conclusão-Remessa;30/08/2017;Causas Supervenientes à Sentença;5;0
1,01107E+19;Conclusão-Juntada;06/09/2017;Causas Supervenientes à Sentença;14;0
1,01107E+19;Conclusão-Petição;27/04/2018;Causas Supervenientes à Sentença;201;0
1,01107E+19;Conclusão-Remessa;21/02/2019;Causas Supervenientes à Sentença;1;0
1,01107E+19;Conclusão-Juntada;26/08/2019;Causas Supervenientes à Sentença;3;0
1,01107E+19;Conclusão-Acolhimento em parte de Embargos de Declaração;29/08/2019;Causas Supervenientes à Sentença;4;0
1,01107E+19;Petição;29/10/2019;Causas Supervenientes à Sentença;34;1
1,01109E+19;Conclusão-Mudança de Classe Processual;27/09/2017;Causas Supervenientes à Sentença;1;0
1,01109E+19;Conclusão-Redistribuição;29/09/2017;Causas Supervenientes à Sentença;17;0
1,01109E+19;Conclusão-Expedição de documento;14/05/2018;Causas Supervenientes à Sentença;199;0
1,01109E+19;Conclusão-Expedição de documento;29/10/2019;Causas Supervenientes à Sentença;34;1
1,01011E+19;Conclusão-Documento;29/08/2017;Causas Supervenientes à Sentença;1;0
1,01011E+19;Conclusão-Redistribuição;30/08/2017;Causas Supervenientes à Sentença;20;0
1,01011E+19;Conclusão-Petição;18/04/2018;Causas Supervenientes à Sentença;37;0
1,01011E+19;Decurso de Prazo;08/08/2019;Causas Supervenientes à Sentença;116;1
1,01058E+19;Conclusão-Recebimento;28/08/2017;Causas Supervenientes à Sentença;1;0
1,01058E+19;Conclusão-Redistribuição;30/08/2017;Causas Supervenientes à Sentença;51;0
1,01058E+19;Conclusão-Petição;05/03/2018;Causas Supervenientes à Sentença;73;0
1,01058E+19;Decurso de Prazo;08/08/2019;Causas Supervenientes à Sentença;116;1
1,0076E+19;Conclusão-Remessa;15/08/2017;Causas Supervenientes à Sentença;2;0
1,0076E+19;Conclusão-Redistribuição;30/08/2017;Causas Supervenientes à Sentença;51;0
1,0076E+19;Conclusão-Petição;12/03/2018;Causas Supervenientes à Sentença;67;0
1,0076E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,01107E+19;Conclusão-Remessa;27/09/2017;Causas Supervenientes à Sentença;1;0
1,01107E+19;Conclusão-Redistribuição;29/09/2017;Causas Supervenientes à Sentença;46;0
1,01107E+19;Conclusão-Petição;18/04/2018;Causas Supervenientes à Sentença;28;0
1,01107E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,01094E+19;Conclusão-Recebimento;29/08/2017;Causas Supervenientes à Sentença;1;0
1,01094E+19;Conclusão-Remessa;30/08/2017;Causas Supervenientes à Sentença;2;0
1,01094E+19;Conclusão-Petição;21/02/2018;Causas Supervenientes à Sentença;48;0
1,01094E+19;Conclusão-Petição;12/11/2018;Causas Supervenientes à Sentença;276;0
1,01069E+19;Conclusão-Documento;28/08/2017;Causas Supervenientes à Sentença;1;0
1,01069E+19;Conclusão-Redistribuição;30/08/2017;Causas Supervenientes à Sentença;2;0
1,01069E+19;Conclusão-Petição;05/03/2018;Causas Supervenientes à Sentença;37;0
1,01069E+19;Conclusão-Petição;09/11/2018;Causas Supervenientes à Sentença;13;0
1,01069E+19;Conclusão-Petição;07/02/2019;Causas Supervenientes à Sentença;215;0
1,01069E+19;Ato ordinatorio;10/09/2019;Causas Supervenientes à Sentença;83;1
1,01041E+19;Conclusão-Documento;29/08/2017;Causas Supervenientes à Sentença;1;0
1,01041E+19;Conclusão-Redistribuição;30/08/2017;Causas Supervenientes à Sentença;20;0
1,01041E+19;Conclusão-Petição;13/04/2018;Causas Supervenientes à Sentença;42;0
1,01041E+19;Decurso de Prazo;08/08/2019;Causas Supervenientes à Sentença;116;1
1,01042E+19;Conclusão-Remessa;29/08/2017;Causas Supervenientes à Sentença;1;0
1,01042E+19;Conclusão-Remessa;30/08/2017;Causas Supervenientes à Sentença;51;0
1,01042E+19;Conclusão-Petição;13/04/2018;Causas Supervenientes à Sentença;42;0
1,01042E+19;Decurso de Prazo;08/08/2019;Causas Supervenientes à Sentença;116;1
1,00993E+19;Conclusão-Documento;23/08/2017;Causas Supervenientes à Sentença;5;0
1,00993E+19;Conclusão-Redistribuição;30/08/2017;Causas Supervenientes à Sentença;51;0
1,00993E+19;Conclusão-Petição;11/05/2018;Causas Supervenientes à Sentença;187;0
1,00993E+19;Conclusão-Remessa;21/02/2019;Causas Supervenientes à Sentença;1;0
1,00993E+19;Conclusão-Juntada;26/08/2019;Causas Supervenientes à Sentença;3;0
1,00993E+19;Conclusão-Conclusão;29/08/2019;Causas Supervenientes à Sentença;4;0
1,00993E+19;Decurso de Prazo;22/10/2019;Causas Supervenientes à Sentença;41;1
1,0107E+19;Conclusão-Recebimento;28/08/2017;Causas Supervenientes à Sentença;1;0
1,0107E+19;Conclusão-Mero expediente;30/08/2017;Causas Supervenientes à Sentença;51;0
